temperature,humidity,pressure,wind_speed,wind_direction,rainfall,location,date,latitude,longitude
36.9,60.3,1006.7,17.8,E,5.8,Chennai,2012-05-22,13.0827,80.2707
31.8,57.7,1013.7,21.0,S,5.4,Chennai,2012-05-25,13.0827,80.2707
34.4,63.2,1011.2,12.8,S,4.4,Chennai,2012-05-28,13.0827,80.2707
32.8,68.3,1005.5,10.9,SE,5.6,Chennai,2012-05-31,13.0827,80.2707
30.4,90.1,1005.6,23.4,SSW,29.7,Chennai,2012-06-01,13.0827,80.2707
29.5,98.5,1007.8,35.6,S,23.9,Chennai,2012-06-04,13.0827,80.2707
28.5,87.4,1005.2,20.6,S,24.2,Chennai,2012-06-07,13.0827,80.2707
28.8,85.6,1004.0,36.2,WSW,34.0,Chennai,2012-06-10,13.0827,80.2707
26.2,91.9,1005.7,19.7,WSW,50.2,Chennai,2012-06-13,13.0827,80.2707
27.1,91.0,1002.5,32.3,SSW,45.0,Chennai,2012-06-16,13.0827,80.2707
25.7,92.8,1005.9,35.3,WSW,9.9,Chennai,2012-06-19,13.0827,80.2707
30.9,92.2,1007.1,31.5,SW,8.7,Chennai,2012-06-22,13.0827,80.2707
29.3,84.5,1011.4,28.8,W,21.5,Chennai,2012-06-25,13.0827,80.2707
26.9,87.1,1004.0,21.7,W,34.1,Chennai,2012-06-28,13.0827,80.2707
27.4,89.4,1006.0,29.2,SW,33.6,Chennai,2012-07-01,13.0827,80.2707
27.2,84.3,1008.9,18.6,S,28.2,Chennai,2012-07-04,13.0827,80.2707
26.6,91.3,1001.3,34.4,SSW,33.5,Chennai,2012-07-07,13.0827,80.2707
28.9,98.4,1005.6,26.0,W,35.1,Chennai,2012-07-10,13.0827,80.2707
28.4,94.2,1003.6,27.0,WSW,48.4,Chennai,2012-07-13,13.0827,80.2707
30.1,92.1,1014.0,31.1,SW,10.6,Chennai,2012-07-16,13.0827,80.2707
28.2,90.7,1005.2,24.8,SW,27.1,Chennai,2012-07-19,13.0827,80.2707
28.5,85.9,1012.2,30.3,S,28.2,Chennai,2012-07-22,13.0827,80.2707
28.4,97.9,1005.8,28.4,SW,30.7,Chennai,2012-07-25,13.0827,80.2707
31.7,95.9,1013.1,24.8,W,16.7,Chennai,2012-07-28,13.0827,80.2707
31.1,93.4,1014.7,24.0,S,10.5,Chennai,2012-07-31,13.0827,80.2707
31.5,94.2,1007.1,36.8,SW,6.3,Chennai,2012-08-01,13.0827,80.2707
30.9,87.0,1005.2,28.6,SW,18.8,Chennai,2012-08-04,13.0827,80.2707
28.8,88.7,1011.8,28.2,SW,41.3,Chennai,2012-08-07,13.0827,80.2707
29.7,87.4,1008.0,23.5,WSW,45.5,Chennai,2012-08-10,13.0827,80.2707
29.4,82.4,1009.3,22.5,W,20.7,Chennai,2012-08-13,13.0827,80.2707
26.6,89.2,1011.4,24.2,WSW,20.3,Chennai,2012-08-16,13.0827,80.2707
25.6,89.0,1010.1,24.2,SSW,44.1,Chennai,2012-08-19,13.0827,80.2707
28.0,92.3,1006.9,25.6,WSW,44.5,Chennai,2012-08-22,13.0827,80.2707
30.8,87.9,1003.8,26.0,S,32.8,Chennai,2012-08-25,13.0827,80.2707
29.2,85.9,1004.4,34.8,SSW,49.5,Chennai,2012-08-28,13.0827,80.2707
29.9,100.0,1006.9,26.1,SSW,18.5,Chennai,2012-08-31,13.0827,80.2707
30.5,80.9,1011.8,30.8,W,41.4,Chennai,2012-09-01,13.0827,80.2707
27.5,96.3,1010.6,29.5,SSW,23.8,Chennai,2012-09-04,13.0827,80.2707
32.5,88.3,1010.8,34.8,SW,27.4,Chennai,2012-09-07,13.0827,80.2707
30.4,81.8,1011.7,22.4,W,10.7,Chennai,2012-09-10,13.0827,80.2707
27.1,96.7,1001.5,22.4,W,30.9,Chennai,2012-09-13,13.0827,80.2707
28.3,87.8,1007.0,35.1,S,23.2,Chennai,2012-09-16,13.0827,80.2707
24.9,86.4,1012.3,31.0,S,14.1,Chennai,2012-09-19,13.0827,80.2707
31.6,94.1,1010.6,29.2,SSW,18.3,Chennai,2012-09-22,13.0827,80.2707
29.4,92.1,1008.8,31.8,W,43.8,Chennai,2012-09-25,13.0827,80.2707
25.9,88.1,1004.8,21.2,WSW,24.6,Chennai,2012-09-28,13.0827,80.2707
23.9,89.7,1007.0,22.9,E,17.1,Chennai,2012-10-01,13.0827,80.2707
28.1,97.2,1003.6,23.5,E,56.2,Chennai,2012-10-04,13.0827,80.2707
25.3,95.2,1007.3,27.4,N,30.8,Chennai,2012-10-07,13.0827,80.2707
25.2,91.1,1009.6,24.8,N,56.2,Chennai,2012-10-10,13.0827,80.2707
26.1,100.0,1005.6,17.1,N,65.9,Chennai,2012-10-13,13.0827,80.2707
28.1,87.5,1005.5,30.0,NE,39.5,Chennai,2012-10-16,13.0827,80.2707
23.4,97.1,1009.1,19.4,N,19.5,Chennai,2012-10-19,13.0827,80.2707
28.2,91.5,1008.1,27.3,NNE,35.8,Chennai,2012-10-22,13.0827,80.2707
25.7,85.4,1007.6,24.1,ENE,80.5,Chennai,2012-10-25,13.0827,80.2707
29.1,99.4,1007.8,17.2,ENE,29.7,Chennai,2012-10-28,13.0827,80.2707
25.2,96.9,1002.8,21.8,NE,31.5,Chennai,2012-10-31,13.0827,80.2707
26.1,88.5,1003.6,23.6,NE,71.2,Chennai,2012-11-01,13.0827,80.2707
28.7,96.4,1003.1,18.0,ENE,59.6,Chennai,2012-11-04,13.0827,80.2707
27.0,94.8,1008.6,16.8,NNE,15.2,Chennai,2012-11-07,13.0827,80.2707
28.6,93.1,1005.2,29.0,N,26.8,Chennai,2012-11-10,13.0827,80.2707
30.5,85.6,1002.5,22.4,E,65.5,Chennai,2012-11-13,13.0827,80.2707
26.4,89.6,1002.5,25.4,ENE,50.5,Chennai,2012-11-16,13.0827,80.2707
26.5,100.0,1006.1,26.3,NE,62.9,Chennai,2012-11-19,13.0827,80.2707
27.5,88.6,1001.9,29.8,NNE,42.4,Chennai,2012-11-22,13.0827,80.2707
22.8,96.0,1003.8,28.6,N,71.4,Chennai,2012-11-25,13.0827,80.2707
29.3,100.0,1006.4,23.3,E,36.1,Chennai,2012-11-28,13.0827,80.2707
23.4,92.1,1008.0,24.8,NNE,42.0,Chennai,2012-12-01,13.0827,80.2707
27.1,89.2,1001.1,20.2,NE,46.3,Chennai,2012-12-04,13.0827,80.2707
26.9,89.9,1005.1,24.3,NNE,21.5,Chennai,2012-12-07,13.0827,80.2707
29.6,95.5,1004.4,25.9,N,60.6,Chennai,2012-12-10,13.0827,80.2707
24.7,89.2,1004.2,15.4,E,71.8,Chennai,2012-12-13,13.0827,80.2707
26.9,84.8,1006.9,17.7,NNE,18.7,Chennai,2012-12-16,13.0827,80.2707
27.4,99.9,1008.5,18.2,NNE,16.6,Chennai,2012-12-19,13.0827,80.2707
26.8,90.7,1009.4,28.5,N,70.1,Chennai,2012-12-22,13.0827,80.2707
23.1,89.9,1004.5,22.5,N,37.7,Chennai,2012-12-25,13.0827,80.2707
26.8,89.2,1007.5,23.8,NNE,44.1,Chennai,2012-12-28,13.0827,80.2707
26.6,92.0,1005.7,27.8,NE,31.4,Chennai,2012-12-31,13.0827,80.2707
23.6,76.9,1006.8,8.3,N,4.1,Chennai,2013-01-01,13.0827,80.2707
23.1,73.5,1008.0,8.3,NE,3.3,Chennai,2013-01-04,13.0827,80.2707
24.7,81.5,1010.7,5.5,E,1.8,Chennai,2013-01-07,13.0827,80.2707
24.7,71.6,1011.1,4.7,NE,7.9,Chennai,2013-01-10,13.0827,80.2707
21.6,77.7,1006.8,6.7,E,2.1,Chennai,2013-01-13,13.0827,80.2707
27.8,76.2,1014.5,12.7,N,7.1,Chennai,2013-01-16,13.0827,80.2707
23.6,79.8,1014.7,4.0,N,0.0,Chennai,2013-01-19,13.0827,80.2707
24.3,77.0,1011.2,11.2,NE,5.5,Chennai,2013-01-22,13.0827,80.2707
22.3,70.3,1005.6,10.6,N,6.6,Chennai,2013-01-25,13.0827,80.2707
23.9,66.3,1007.5,16.1,N,5.2,Chennai,2013-01-28,13.0827,80.2707
27.2,74.5,1010.1,11.5,E,2.5,Chennai,2013-01-31,13.0827,80.2707
24.1,73.1,1008.9,17.3,E,1.0,Chennai,2013-02-01,13.0827,80.2707
25.8,76.4,1008.4,3.5,NE,7.3,Chennai,2013-02-04,13.0827,80.2707
22.8,73.2,1008.9,5.4,E,6.9,Chennai,2013-02-07,13.0827,80.2707
25.0,74.9,1007.0,4.8,N,3.5,Chennai,2013-02-10,13.0827,80.2707
22.5,69.1,1006.7,6.4,NE,0.0,Chennai,2013-02-13,13.0827,80.2707
24.1,74.7,1009.7,11.9,N,0.0,Chennai,2013-02-16,13.0827,80.2707
23.2,71.2,1014.1,16.9,NE,2.6,Chennai,2013-02-19,13.0827,80.2707
24.4,81.0,1013.6,14.0,NE,3.6,Chennai,2013-02-22,13.0827,80.2707
27.1,85.0,1015.0,4.3,NE,4.9,Chennai,2013-02-25,13.0827,80.2707
25.0,72.3,1011.5,3.5,N,1.2,Chennai,2013-02-28,13.0827,80.2707
36.5,65.5,1005.9,10.2,E,0.0,Chennai,2013-03-01,13.0827,80.2707
31.5,64.6,1005.6,13.9,E,8.3,Chennai,2013-03-04,13.0827,80.2707
30.3,66.1,1005.1,10.4,E,5.0,Chennai,2013-03-07,13.0827,80.2707
31.1,70.1,1014.7,13.6,SE,10.0,Chennai,2013-03-10,13.0827,80.2707
34.8,60.5,1012.7,14.7,E,6.2,Chennai,2013-03-13,13.0827,80.2707
34.8,71.8,1010.3,15.0,S,6.7,Chennai,2013-03-16,13.0827,80.2707
35.4,71.7,1013.3,10.7,SE,0.0,Chennai,2013-03-19,13.0827,80.2707
33.6,64.3,1008.1,19.5,E,4.6,Chennai,2013-03-22,13.0827,80.2707
29.6,70.8,1009.9,15.0,ESE,6.3,Chennai,2013-03-25,13.0827,80.2707
35.0,69.1,1007.8,10.0,ESE,0.1,Chennai,2013-03-28,13.0827,80.2707
34.9,55.8,1007.7,14.0,ESE,1.0,Chennai,2013-03-31,13.0827,80.2707
30.1,71.9,1013.0,14.6,SE,10.4,Chennai,2013-04-01,13.0827,80.2707
35.6,66.6,1009.3,11.4,S,4.2,Chennai,2013-04-04,13.0827,80.2707
33.5,75.2,1008.0,12.9,SE,9.3,Chennai,2013-04-07,13.0827,80.2707
32.7,78.8,1013.9,12.1,ESE,7.2,Chennai,2013-04-10,13.0827,80.2707
31.5,60.5,1014.0,15.8,S,4.2,Chennai,2013-04-13,13.0827,80.2707
32.9,71.7,1010.0,15.3,E,1.1,Chennai,2013-04-16,13.0827,80.2707
32.2,75.9,1005.8,11.1,ESE,3.2,Chennai,2013-04-19,13.0827,80.2707
33.9,56.3,1014.7,11.4,E,8.0,Chennai,2013-04-22,13.0827,80.2707
33.0,74.0,1013.4,12.0,ESE,6.0,Chennai,2013-04-25,13.0827,80.2707
32.8,66.7,1011.1,21.6,S,5.9,Chennai,2013-04-28,13.0827,80.2707
32.8,61.0,1009.2,21.2,S,8.1,Chennai,2013-05-01,13.0827,80.2707
30.4,62.7,1006.5,17.4,E,6.7,Chennai,2013-05-04,13.0827,80.2707
33.4,71.4,1009.8,12.7,ESE,4.7,Chennai,2013-05-07,13.0827,80.2707
35.3,67.8,1011.7,14.4,E,10.3,Chennai,2013-05-10,13.0827,80.2707
33.7,59.4,1007.3,11.2,E,7.9,Chennai,2013-05-13,13.0827,80.2707
37.2,68.5,1010.9,14.4,ESE,8.8,Chennai,2013-05-16,13.0827,80.2707
28.6,61.1,1006.4,16.8,SE,1.4,Chennai,2013-05-19,13.0827,80.2707
33.4,67.7,1006.7,18.8,ESE,8.4,Chennai,2013-05-22,13.0827,80.2707
36.0,72.4,1005.9,11.3,E,1.5,Chennai,2013-05-25,13.0827,80.2707
37.1,64.9,1008.1,15.6,ESE,4.9,Chennai,2013-05-28,13.0827,80.2707
33.1,74.1,1010.0,9.1,ESE,0.0,Chennai,2013-05-31,13.0827,80.2707
29.2,89.4,1007.4,28.0,W,36.3,Chennai,2013-06-01,13.0827,80.2707
29.0,84.6,1011.3,19.3,WSW,24.0,Chennai,2013-06-04,13.0827,80.2707
26.6,98.2,1007.4,35.7,W,24.6,Chennai,2013-06-07,13.0827,80.2707
29.8,97.3,1008.7,27.6,S,25.7,Chennai,2013-06-10,13.0827,80.2707
30.3,88.7,1002.0,22.4,W,32.0,Chennai,2013-06-13,13.0827,80.2707
25.8,92.7,1008.6,35.1,SW,22.4,Chennai,2013-06-16,13.0827,80.2707
26.6,88.8,1006.9,30.5,S,42.5,Chennai,2013-06-19,13.0827,80.2707
28.6,84.2,1008.2,21.6,WSW,41.0,Chennai,2013-06-22,13.0827,80.2707
29.4,90.4,1010.4,32.3,WSW,33.0,Chennai,2013-06-25,13.0827,80.2707
29.4,93.2,1003.9,29.7,SSW,34.4,Chennai,2013-06-28,13.0827,80.2707
30.1,94.8,1014.7,24.0,WSW,10.7,Chennai,2013-07-01,13.0827,80.2707
26.3,92.0,1013.3,28.1,W,13.4,Chennai,2013-07-04,13.0827,80.2707
28.6,88.6,1002.4,34.4,SSW,32.1,Chennai,2013-07-07,13.0827,80.2707
24.8,87.2,1002.9,35.4,WSW,22.6,Chennai,2013-07-10,13.0827,80.2707
28.7,84.0,1011.8,23.0,S,40.5,Chennai,2013-07-13,13.0827,80.2707
26.9,90.7,1008.5,20.1,S,38.4,Chennai,2013-07-16,13.0827,80.2707
27.7,86.1,1004.0,25.6,S,27.5,Chennai,2013-07-19,13.0827,80.2707
28.4,97.1,1009.1,28.9,S,44.1,Chennai,2013-07-22,13.0827,80.2707
31.3,88.5,1007.9,35.8,W,18.0,Chennai,2013-07-25,13.0827,80.2707
28.0,93.7,1004.9,21.8,SSW,24.6,Chennai,2013-07-28,13.0827,80.2707
28.8,80.4,1006.7,29.6,S,36.9,Chennai,2013-07-31,13.0827,80.2707
29.9,88.1,1011.0,30.6,S,18.4,Chennai,2013-08-01,13.0827,80.2707
27.9,84.8,1007.6,19.1,W,27.6,Chennai,2013-08-04,13.0827,80.2707
27.1,90.3,1002.3,23.1,WSW,24.6,Chennai,2013-08-07,13.0827,80.2707
27.5,90.9,1009.0,34.3,SSW,9.1,Chennai,2013-08-10,13.0827,80.2707
29.7,94.8,1010.5,29.8,W,32.5,Chennai,2013-08-13,13.0827,80.2707
28.6,92.6,1009.3,32.1,SW,40.1,Chennai,2013-08-16,13.0827,80.2707
28.0,92.5,1002.6,30.6,S,50.6,Chennai,2013-08-19,13.0827,80.2707
28.9,86.3,1004.1,28.2,WSW,43.1,Chennai,2013-08-22,13.0827,80.2707
31.2,95.8,1008.6,34.9,SW,9.8,Chennai,2013-08-25,13.0827,80.2707
28.0,90.3,1010.4,28.1,SSW,9.2,Chennai,2013-08-28,13.0827,80.2707
28.7,80.2,1004.7,30.3,SW,27.5,Chennai,2013-08-31,13.0827,80.2707
26.1,89.9,1003.4,32.1,SSW,40.6,Chennai,2013-09-01,13.0827,80.2707
29.5,87.2,1005.8,32.6,W,14.0,Chennai,2013-09-04,13.0827,80.2707
29.4,86.6,1012.7,26.7,SSW,13.8,Chennai,2013-09-07,13.0827,80.2707
28.4,91.7,1006.0,26.8,S,41.7,Chennai,2013-09-10,13.0827,80.2707
31.1,91.8,1003.7,23.2,WSW,21.8,Chennai,2013-09-13,13.0827,80.2707
31.5,98.8,1002.3,31.9,S,40.3,Chennai,2013-09-16,13.0827,80.2707
28.0,89.5,1005.9,24.8,WSW,16.2,Chennai,2013-09-19,13.0827,80.2707
27.5,93.1,1005.4,28.3,SSW,19.0,Chennai,2013-09-22,13.0827,80.2707
31.5,88.6,1006.1,35.9,W,31.6,Chennai,2013-09-25,13.0827,80.2707
28.5,99.2,1001.5,28.7,WSW,26.4,Chennai,2013-09-28,13.0827,80.2707
24.2,92.1,1004.1,26.3,NNE,43.2,Chennai,2013-10-01,13.0827,80.2707
25.0,93.5,1003.3,28.8,ENE,37.2,Chennai,2013-10-04,13.0827,80.2707
24.7,97.6,1006.4,28.6,E,56.8,Chennai,2013-10-07,13.0827,80.2707
27.5,98.7,1006.3,21.8,NNE,39.7,Chennai,2013-10-10,13.0827,80.2707
25.8,100.0,1011.5,21.2,N,52.2,Chennai,2013-10-13,13.0827,80.2707
27.5,94.0,1003.8,20.6,N,77.6,Chennai,2013-10-16,13.0827,80.2707
26.0,93.0,1006.8,21.9,ENE,85.9,Chennai,2013-10-19,13.0827,80.2707
28.6,89.6,1008.9,16.6,ENE,14.5,Chennai,2013-10-22,13.0827,80.2707
24.4,100.0,1007.3,18.4,ENE,39.0,Chennai,2013-10-25,13.0827,80.2707
29.0,100.0,1005.0,22.5,NNE,45.0,Chennai,2013-10-28,13.0827,80.2707
27.3,92.2,1014.2,14.6,E,20.2,Chennai,2013-10-31,13.0827,80.2707
24.0,95.9,1002.2,27.0,ENE,25.9,Chennai,2013-11-01,13.0827,80.2707
26.0,95.7,1011.3,25.8,E,25.3,Chennai,2013-11-04,13.0827,80.2707
26.6,99.9,1010.6,30.1,E,36.3,Chennai,2013-11-07,13.0827,80.2707
26.1,99.0,1006.6,27.8,NNE,64.6,Chennai,2013-11-10,13.0827,80.2707
27.8,97.4,1008.2,24.0,NE,59.5,Chennai,2013-11-13,13.0827,80.2707
26.5,92.7,1009.8,30.9,NNE,22.9,Chennai,2013-11-16,13.0827,80.2707
26.9,90.9,1007.0,17.0,ENE,63.3,Chennai,2013-11-19,13.0827,80.2707
28.6,92.1,1006.6,21.1,N,26.9,Chennai,2013-11-22,13.0827,80.2707
26.9,95.6,1006.6,18.1,NNE,73.6,Chennai,2013-11-25,13.0827,80.2707
26.8,93.8,1011.8,27.2,E,14.7,Chennai,2013-11-28,13.0827,80.2707
26.2,100.0,1008.2,29.2,N,73.8,Chennai,2013-12-01,13.0827,80.2707
28.7,90.4,1010.6,23.6,E,28.5,Chennai,2013-12-04,13.0827,80.2707
26.9,94.4,1005.6,18.8,E,38.0,Chennai,2013-12-07,13.0827,80.2707
26.5,100.0,1002.7,23.8,ENE,33.8,Chennai,2013-12-10,13.0827,80.2707
27.3,100.0,1005.0,23.5,E,63.0,Chennai,2013-12-13,13.0827,80.2707
24.3,97.4,1010.9,27.6,NE,81.0,Chennai,2013-12-16,13.0827,80.2707
26.4,100.0,1004.2,24.0,E,68.3,Chennai,2013-12-19,13.0827,80.2707
23.1,90.8,1007.8,23.7,E,68.7,Chennai,2013-12-22,13.0827,80.2707
24.8,91.3,1005.4,17.5,N,64.3,Chennai,2013-12-25,13.0827,80.2707
28.9,85.0,1001.9,25.2,E,62.9,Chennai,2013-12-28,13.0827,80.2707
26.8,96.0,1004.5,16.4,ENE,57.3,Chennai,2013-12-31,13.0827,80.2707
24.7,77.5,1010.2,11.9,E,3.7,Chennai,2014-01-01,13.0827,80.2707
25.7,75.1,1007.2,11.2,NE,7.8,Chennai,2014-01-04,13.0827,80.2707
21.9,78.2,1014.9,7.5,N,5.0,Chennai,2014-01-07,13.0827,80.2707
22.4,71.8,1014.4,8.7,E,5.7,Chennai,2014-01-10,13.0827,80.2707
23.4,77.6,1014.5,15.8,N,8.2,Chennai,2014-01-13,13.0827,80.2707
27.2,74.5,1013.1,16.8,N,5.9,Chennai,2014-01-16,13.0827,80.2707
26.6,83.9,1009.6,8.3,E,6.4,Chennai,2014-01-19,13.0827,80.2707
25.6,83.1,1013.4,10.2,N,1.5,Chennai,2014-01-22,13.0827,80.2707
21.3,78.0,1013.4,15.4,E,5.8,Chennai,2014-01-25,13.0827,80.2707
23.4,70.8,1013.2,12.2,NE,7.8,Chennai,2014-01-28,13.0827,80.2707
24.4,69.6,1006.3,10.6,E,5.3,Chennai,2014-01-31,13.0827,80.2707
23.1,71.7,1007.9,13.8,E,0.0,Chennai,2014-02-01,13.0827,80.2707
23.8,73.5,1005.4,11.2,E,1.4,Chennai,2014-02-04,13.0827,80.2707
24.5,83.4,1011.0,12.4,N,1.8,Chennai,2014-02-07,13.0827,80.2707
21.3,80.0,1007.8,11.1,E,7.1,Chennai,2014-02-10,13.0827,80.2707
23.0,71.4,1014.6,12.9,NE,3.8,Chennai,2014-02-13,13.0827,80.2707
21.5,79.8,1007.6,6.8,N,1.3,Chennai,2014-02-16,13.0827,80.2707
23.4,64.6,1006.2,6.5,NE,1.8,Chennai,2014-02-19,13.0827,80.2707
21.0,70.2,1010.1,8.4,NE,3.2,Chennai,2014-02-22,13.0827,80.2707
27.1,80.8,1005.3,7.7,N,3.2,Chennai,2014-02-25,13.0827,80.2707
23.3,79.7,1010.6,10.4,E,1.5,Chennai,2014-02-28,13.0827,80.2707
31.8,64.8,1014.5,14.9,S,5.3,Chennai,2014-03-01,13.0827,80.2707
33.3,63.3,1005.7,10.3,E,10.3,Chennai,2014-03-04,13.0827,80.2707
33.0,67.2,1007.2,15.1,E,8.4,Chennai,2014-03-07,13.0827,80.2707
36.9,72.1,1006.2,18.6,S,2.9,Chennai,2014-03-10,13.0827,80.2707
34.1,61.4,1011.6,15.4,S,3.9,Chennai,2014-03-13,13.0827,80.2707
35.0,59.7,1011.5,12.2,E,10.8,Chennai,2014-03-16,13.0827,80.2707
37.6,75.3,1009.0,20.9,ESE,6.2,Chennai,2014-03-19,13.0827,80.2707
29.2,65.0,1013.9,16.3,ESE,4.1,Chennai,2014-03-22,13.0827,80.2707
32.3,71.9,1012.6,17.9,ESE,10.6,Chennai,2014-03-25,13.0827,80.2707
32.2,72.9,1009.3,17.3,SE,10.0,Chennai,2014-03-28,13.0827,80.2707
36.9,77.2,1010.3,16.0,E,2.1,Chennai,2014-03-31,13.0827,80.2707
30.9,76.6,1007.5,20.1,ESE,5.7,Chennai,2014-04-01,13.0827,80.2707
33.0,69.4,1012.2,11.0,S,4.1,Chennai,2014-04-04,13.0827,80.2707
35.0,80.5,1013.2,19.6,S,0.4,Chennai,2014-04-07,13.0827,80.2707
30.4,61.1,1005.5,16.8,ESE,0.0,Chennai,2014-04-10,13.0827,80.2707
32.0,81.6,1005.3,14.1,E,6.7,Chennai,2014-04-13,13.0827,80.2707
33.0,54.1,1010.7,13.2,ESE,8.1,Chennai,2014-04-16,13.0827,80.2707
36.0,61.2,1014.4,16.6,E,5.8,Chennai,2014-04-19,13.0827,80.2707
33.3,68.2,1009.9,12.8,E,0.7,Chennai,2014-04-22,13.0827,80.2707
31.9,69.4,1014.3,13.1,S,7.8,Chennai,2014-04-25,13.0827,80.2707
31.3,70.9,1007.8,15.7,E,6.2,Chennai,2014-04-28,13.0827,80.2707
35.8,64.7,1008.1,16.1,E,8.0,Chennai,2014-05-01,13.0827,80.2707
30.5,63.1,1005.4,13.7,SE,6.3,Chennai,2014-05-04,13.0827,80.2707
31.3,72.7,1006.4,15.2,ESE,12.5,Chennai,2014-05-07,13.0827,80.2707
35.5,82.1,1013.1,18.9,SE,12.2,Chennai,2014-05-10,13.0827,80.2707
31.0,58.7,1008.3,14.3,S,4.6,Chennai,2014-05-13,13.0827,80.2707
35.6,81.4,1013.3,13.8,SE,4.3,Chennai,2014-05-16,13.0827,80.2707
31.3,65.5,1013.1,11.2,E,0.0,Chennai,2014-05-19,13.0827,80.2707
31.9,69.5,1010.1,11.5,S,8.0,Chennai,2014-05-22,13.0827,80.2707
38.1,75.5,1013.9,18.8,SE,7.9,Chennai,2014-05-25,13.0827,80.2707
33.9,65.0,1010.8,15.7,SE,3.4,Chennai,2014-05-28,13.0827,80.2707
32.8,68.9,1014.2,14.4,S,7.7,Chennai,2014-05-31,13.0827,80.2707
28.2,98.1,1006.5,23.9,S,50.0,Chennai,2014-06-01,13.0827,80.2707
27.0,89.8,1006.4,20.5,S,33.0,Chennai,2014-06-04,13.0827,80.2707
29.6,98.8,1012.9,35.6,S,11.0,Chennai,2014-06-07,13.0827,80.2707
28.0,87.9,1007.4,24.5,S,22.0,Chennai,2014-06-10,13.0827,80.2707
29.2,81.4,1004.7,28.6,SSW,26.4,Chennai,2014-06-13,13.0827,80.2707
28.1,87.7,1010.3,27.0,S,10.7,Chennai,2014-06-16,13.0827,80.2707
27.5,100.0,1004.5,27.5,W,33.0,Chennai,2014-06-19,13.0827,80.2707
28.4,83.6,1011.5,21.7,SW,37.9,Chennai,2014-06-22,13.0827,80.2707
30.2,98.9,1009.5,28.6,S,25.5,Chennai,2014-06-25,13.0827,80.2707
28.5,84.5,1010.3,28.4,SW,14.1,Chennai,2014-06-28,13.0827,80.2707
29.8,86.8,1010.4,28.7,W,49.2,Chennai,2014-07-01,13.0827,80.2707
27.7,96.9,1007.2,32.8,SW,40.5,Chennai,2014-07-04,13.0827,80.2707
28.2,92.4,1005.2,31.8,S,42.3,Chennai,2014-07-07,13.0827,80.2707
30.0,91.4,1001.5,37.3,S,26.5,Chennai,2014-07-10,13.0827,80.2707
29.5,86.7,1008.8,25.7,S,19.4,Chennai,2014-07-13,13.0827,80.2707
31.6,91.6,1009.3,28.6,SSW,27.7,Chennai,2014-07-16,13.0827,80.2707
29.4,89.5,1008.9,21.7,SSW,23.2,Chennai,2014-07-19,13.0827,80.2707
30.7,90.3,1012.7,33.8,WSW,20.8,Chennai,2014-07-22,13.0827,80.2707
29.9,97.3,1009.5,27.8,S,12.9,Chennai,2014-07-25,13.0827,80.2707
28.4,85.4,1010.8,25.8,SSW,6.9,Chennai,2014-07-28,13.0827,80.2707
27.3,85.5,1012.4,31.9,SW,7.6,Chennai,2014-07-31,13.0827,80.2707
30.0,93.2,1006.9,24.5,SW,9.2,Chennai,2014-08-01,13.0827,80.2707
31.8,85.6,1014.7,33.9,SSW,15.0,Chennai,2014-08-04,13.0827,80.2707
29.4,76.4,1006.6,21.6,W,33.5,Chennai,2014-08-07,13.0827,80.2707
29.6,79.4,1004.8,22.3,S,37.8,Chennai,2014-08-10,13.0827,80.2707
27.0,87.4,1002.9,29.9,S,33.9,Chennai,2014-08-13,13.0827,80.2707
29.7,89.0,1006.9,32.6,SW,24.7,Chennai,2014-08-16,13.0827,80.2707
26.4,100.0,1004.4,24.0,SSW,40.9,Chennai,2014-08-19,13.0827,80.2707
29.2,77.7,1008.6,25.6,WSW,41.8,Chennai,2014-08-22,13.0827,80.2707
27.8,89.8,1009.0,21.6,SSW,36.9,Chennai,2014-08-25,13.0827,80.2707
27.9,91.1,1008.2,29.3,SSW,22.6,Chennai,2014-08-28,13.0827,80.2707
27.7,94.4,1005.3,25.7,S,13.3,Chennai,2014-08-31,13.0827,80.2707
25.4,88.8,1002.7,27.3,SSW,34.1,Chennai,2014-09-01,13.0827,80.2707
28.8,95.9,1003.7,23.9,SSW,39.5,Chennai,2014-09-04,13.0827,80.2707
28.3,89.0,1001.3,26.0,W,20.7,Chennai,2014-09-07,13.0827,80.2707
27.8,85.5,1002.6,23.3,SSW,27.1,Chennai,2014-09-10,13.0827,80.2707
28.1,88.8,1005.3,31.6,S,21.3,Chennai,2014-09-13,13.0827,80.2707
29.0,92.9,1010.6,25.7,SW,26.9,Chennai,2014-09-16,13.0827,80.2707
26.8,82.8,1010.8,28.5,SSW,24.4,Chennai,2014-09-19,13.0827,80.2707
27.6,92.4,1002.2,31.9,S,33.0,Chennai,2014-09-22,13.0827,80.2707
30.6,92.5,1007.5,33.4,SSW,20.5,Chennai,2014-09-25,13.0827,80.2707
26.1,88.0,1002.3,28.2,S,26.3,Chennai,2014-09-28,13.0827,80.2707
22.6,89.9,1008.6,14.9,NNE,65.9,Chennai,2014-10-01,13.0827,80.2707
27.6,87.2,1006.3,22.9,NNE,61.9,Chennai,2014-10-04,13.0827,80.2707
24.8,95.7,1005.5,23.4,NNE,28.7,Chennai,2014-10-07,13.0827,80.2707
24.0,100.0,1011.4,28.0,ENE,63.8,Chennai,2014-10-10,13.0827,80.2707
